longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.3,34.52,34.0,4493.0,838.0,2335.0,779.0,31635.0,74300.0,INLAND
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,30212.0,112900.0,INLAND
-122.9,38.28,52.0,1275.0,218.0,627.0,185.0,23482.0,163500.0,NEAR OCEAN
-119.73,34.41,29.0,1769.0,297.0,703.0,269.0,44375.0,350000.0,NEAR OCEAN
-117.96,34.71,32.0,3511.0,646.0,1733.0,510.0,34600.0,123900.0,INLAND
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,23571.0,79200.0,INLAND
-118.33,34.06,52.0,1368.0,231.0,737.0,248.0,83617.00000000001,433800.0,<1H OCEAN
-118.26,34.24,42.0,890.0,179.0,555.0,200.0,44821.0,271900.0,<1H OCEAN
-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,32321.0,112500.0,NEAR OCEAN
-119.04,35.41,25.0,1577.0,310.0,844.0,309.0,30625.0,69400.0,INLAND
-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,23713.000000000004,244000.0,<1H OCEAN
-118.15,34.05,31.0,3362.0,799.0,1939.0,754.0,35089.0,305800.0,<1H OCEAN
-122.71,38.46,36.0,2175.0,516.0,1087.0,477.0,30444.0,167200.0,<1H OCEAN
-122.69,38.94,9.0,1245.0,234.0,517.0,187.0,31250.0,93400.0,INLAND
-118.51,34.23,36.0,3324.0,448.0,1190.0,423.0,72772.0,477200.0,<1H OCEAN
-121.11,38.04,32.0,1083.0,188.0,471.0,178.0,29241.0,187500.0,INLAND
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,17670.0,170300.0,<1H OCEAN
-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,33958.0,130400.0,INLAND
-119.73,36.8,15.0,2376.0,538.0,1197.0,510.0,31417.0,74600.0,INLAND
-117.21,34.05,4.0,2904.0,764.0,1250.0,664.0,32131.0,137500.0,INLAND
-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,47143.0,150700.0,INLAND
-121.83,37.35,31.0,2914.0,715.0,3547.0,645.0,37143.0,178600.0,<1H OCEAN
-121.81,37.23,17.0,2319.0,324.0,1076.0,338.0,64664.0,278300.0,<1H OCEAN
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,46375.0,178200.0,NEAR BAY
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,38456.0,318900.0,<1H OCEAN
-122.3,37.54,39.0,4292.0,1097.0,1758.0,987.0,29405.0,340500.0,NEAR OCEAN
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,69741.0,262000.0,<1H OCEAN
-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,40391.0,337500.0,<1H OCEAN
-122.06,40.02,32.0,1435.0,277.0,690.0,254.0,23043.0,68400.0,INLAND
-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,27652.0,95600.0,INLAND
-122.04,37.67,18.0,3000.0,419.0,1155.0,415.0,68233.0,332600.0,NEAR BAY
-118.04,33.8,33.0,2685.0,466.0,1359.0,476.0,50260.99999999999,245100.0,<1H OCEAN
-117.5,33.96,12.0,7923.0,1470.0,4861.0,1385.0,42985.0,139200.0,INLAND
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,9490.0,350000.0,NEAR BAY
-117.76,33.53,28.0,3085.0,499.0,1176.0,480.0,79794.0,426100.0,<1H OCEAN
-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,16767.0,147700.0,NEAR BAY
-121.0,37.64,43.0,311.0,95.0,293.0,94.0,12902.0,67500.0,INLAND
-118.22,33.9,35.0,1649.0,424.0,1786.0,388.0,14091.0,105600.0,<1H OCEAN
-118.1,33.74,32.0,2035.0,,934.0,512.0,42287.0,500001.0,NEAR OCEAN
-121.89,37.68,22.0,1898.0,239.0,734.0,245.0,62918.0,334100.0,<1H OCEAN
-121.97,39.79,16.0,1453.0,299.0,904.0,286.0,35735.0,89600.0,INLAND
-121.95,37.36,27.0,3236.0,832.0,2230.0,798.0,35625.0,208600.0,<1H OCEAN
-121.97,37.01,21.0,2073.0,357.0,1044.0,351.0,45682.0,371600.0,NEAR OCEAN
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,36823.0,255000.0,NEAR OCEAN
-122.28,37.81,17.0,924.0,289.0,609.0,289.0,15000.0,162500.0,NEAR BAY
-117.93,34.08,36.0,1597.0,285.0,901.0,272.0,43947.0,197000.0,<1H OCEAN
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,25684.999999999996,80400.0,<1H OCEAN
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,44074.0,277300.0,NEAR BAY
-118.32,33.92,35.0,1281.0,219.0,710.0,184.0,48304.0,152800.0,<1H OCEAN
-117.21,34.11,26.0,1757.0,304.0,905.0,281.0,34103.0,90900.0,INLAND
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,23762.0,98500.0,<1H OCEAN
-118.02,33.92,35.0,2075.0,424.0,1312.0,396.0,37969.0,164800.0,<1H OCEAN
-118.32,33.89,45.0,1928.0,453.0,1323.0,458.0,42813.0,210100.0,<1H OCEAN
-118.16,33.94,25.0,5675.0,1224.0,3317.0,1119.0,39352.0,232900.0,<1H OCEAN
-118.07,34.11,47.0,832.0,194.0,419.0,156.0,31576.0,225000.0,<1H OCEAN
-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,54968.0,379800.0,<1H OCEAN
-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,58904.0,271400.0,<1H OCEAN
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,8571.0,25000.0,INLAND
-117.9,34.13,37.0,1801.0,422.0,1564.0,425.0,31597.0,133000.0,<1H OCEAN
-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,64231.99999999999,229200.0,NEAR BAY
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,21597.0,116100.0,NEAR OCEAN
-117.07,32.57,17.0,2961.0,634.0,1911.0,615.0,25859.0,131400.0,NEAR OCEAN
-122.14,37.42,46.0,206.0,44.0,134.0,51.0,41500.0,265000.0,NEAR BAY
-122.41,37.72,35.0,2104.0,434.0,1225.0,410.0,48214.0,242900.0,NEAR BAY
-117.28,33.28,13.0,6131.0,1040.0,4049.0,940.0,38156.0,150700.0,<1H OCEAN
-120.69,35.28,26.0,4225.0,886.0,1795.0,704.0,22847.0,247000.0,NEAR OCEAN
-118.75,34.28,22.0,3844.0,537.0,1665.0,492.0,62059.0,239900.0,<1H OCEAN
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,35083.0,122000.0,NEAR BAY
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,28135.0,260300.0,NEAR BAY
-120.86,37.49,22.0,2140.0,445.0,1441.0,409.0,24706.0,89400.0,INLAND
-117.09,32.67,31.0,2051.0,549.0,1581.0,538.0,20520.0,108900.0,NEAR OCEAN
-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,38897.0,175700.0,INLAND
-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,22578.0,263600.0,NEAR OCEAN
-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,44306.0,159100.0,<1H OCEAN
-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,17171.0,181300.0,<1H OCEAN
-117.93,33.85,27.0,1962.0,544.0,1492.0,481.0,19621.0,118100.0,<1H OCEAN
-121.98,36.99,14.0,6787.0,1454.0,3416.0,1357.0,35943.0,262400.0,NEAR OCEAN
-117.09,32.76,29.0,1650.0,496.0,882.0,445.0,22287.0,140000.0,NEAR OCEAN
-118.33,33.34,52.0,2359.0,591.0,1100.0,431.0,28333.0,414700.0,ISLAND
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,32239.0,488900.0,NEAR BAY
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,56454.00000000001,500001.0,<1H OCEAN
-118.08,34.09,32.0,3214.0,718.0,2316.0,751.0,37066.0,206800.0,<1H OCEAN
-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,63230.00000000001,480800.0,<1H OCEAN
-118.26,34.16,19.0,2919.0,857.0,1866.0,811.0,31732.999999999996,206300.0,<1H OCEAN
-118.11,33.84,36.0,1523.0,263.0,717.0,278.0,48750.0,218900.0,<1H OCEAN
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,49083.0,346800.0,NEAR BAY
-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,44946.0,136000.0,INLAND
-117.98,33.68,17.0,2603.0,373.0,1265.0,382.0,68039.0,332900.0,<1H OCEAN
-118.09,33.7,13.0,4770.0,969.0,2261.0,972.0,58830.0,295100.0,NEAR OCEAN
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,55085.0,223300.0,<1H OCEAN
-122.08,37.66,37.0,1997.0,436.0,1349.0,437.0,21382.0,166600.0,NEAR BAY
-122.69,38.34,12.0,3876.0,782.0,2146.0,764.0,40843.99999999999,165400.0,<1H OCEAN
-117.25,32.96,18.0,4773.0,743.0,1970.0,716.0,66199.0,406200.0,NEAR OCEAN
-117.3,34.24,38.0,4116.0,949.0,1196.0,422.0,35625.0,96500.0,INLAND
-117.88,33.84,31.0,3301.0,712.0,1532.0,682.0,37303.0,223800.0,<1H OCEAN
-118.44,34.28,46.0,11.0,11.0,24.0,13.0,28750.0,162500.0,<1H OCEAN
-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,24196.0,178400.0,<1H OCEAN
-121.52,38.5,19.0,4900.0,805.0,2519.0,855.0,48497.0,184400.0,INLAND
-121.37,38.7,18.0,3938.0,649.0,1861.0,606.0,36484.0,95000.0,INLAND
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,26899.0,82100.0,INLAND
-117.91,33.61,36.0,3082.0,455.0,771.0,365.0,112160.0,500001.0,<1H OCEAN
-124.11,40.81,23.0,959.0,212.0,425.0,175.0,25536.0,96100.0,NEAR OCEAN
-117.25,34.16,35.0,2707.0,481.0,1595.0,479.0,39018.0,91500.0,INLAND
-118.48,34.03,39.0,1530.0,401.0,1074.0,375.0,35076.0,381800.0,<1H OCEAN
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,45234.0,192200.0,<1H OCEAN
-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,48507.99999999999,215900.0,<1H OCEAN
-118.48,34.07,37.0,4042.0,549.0,1318.0,542.0,128665.0,500001.0,<1H OCEAN
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,30833.0,232700.0,<1H OCEAN
-117.62,33.43,27.0,3858.0,1062.0,2321.0,873.0,33155.0,231000.0,NEAR OCEAN
-119.05,35.42,41.0,1992.0,421.0,1006.0,419.0,28393.0,57000.0,INLAND
-118.4,34.17,24.0,4443.0,1283.0,2421.0,1180.0,22652.0,269200.0,<1H OCEAN
-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,45053.0,123700.0,NEAR BAY
-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,47981.0,170800.0,<1H OCEAN
-117.53,34.1,5.0,2185.0,488.0,1379.0,458.0,37917.0,103000.0,INLAND
-119.31,34.38,23.0,282.0,69.0,130.0,57.0,24375.0,225000.0,NEAR OCEAN
-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,71035.0,228700.0,INLAND
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,60150.0,488500.0,NEAR OCEAN
-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,83637.0,500001.0,<1H OCEAN
-118.19,34.04,45.0,963.0,234.0,1194.0,239.0,21806.0,134900.0,<1H OCEAN
-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,29895.999999999996,235600.0,<1H OCEAN
-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,69790.0,330700.0,<1H OCEAN
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,27321.0,92600.0,NEAR OCEAN
-119.89,34.44,25.0,2786.0,470.0,1669.0,462.0,55184.0,268300.0,NEAR OCEAN
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,21250.0,92500.0,<1H OCEAN
-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,53570.0,355200.0,<1H OCEAN
-121.61,39.14,44.0,2035.0,476.0,1030.0,453.0,14661.0,65200.0,INLAND
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,45588.0,196400.0,<1H OCEAN
-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,80930.0,379600.0,<1H OCEAN
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,22612.0,230400.0,<1H OCEAN
-122.53,37.93,42.0,2171.0,362.0,887.0,347.0,66125.0,393200.0,NEAR BAY
-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,25147.0,84700.0,INLAND
-118.15,34.14,52.0,403.0,117.0,361.0,105.0,16250.0,187500.0,<1H OCEAN
-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,19420.0,86200.0,INLAND
-122.03,37.86,29.0,3025.0,477.0,1035.0,452.0,61120.0,390600.0,NEAR BAY
-121.79,37.33,10.0,3283.0,550.0,2491.0,522.0,66633.0,283700.0,<1H OCEAN
-117.24,33.21,19.0,1872.0,489.0,1859.0,446.0,21875.0,121700.0,<1H OCEAN
-120.69,37.59,27.0,1170.0,227.0,660.0,222.0,23906.0,81800.0,INLAND
-117.47,33.92,18.0,3869.0,773.0,2500.0,726.0,36583.0,126100.0,INLAND
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,32279.0,158500.0,<1H OCEAN
-117.44,33.94,32.0,2349.0,452.0,1479.0,425.0,39118.0,114100.0,INLAND
-118.33,33.94,31.0,3757.0,1102.0,3288.0,964.0,19309.0,137500.0,<1H OCEAN
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,57819.0,265600.0,<1H OCEAN
-118.33,33.89,39.0,1880.0,361.0,982.0,357.0,41952.99999999999,226900.0,<1H OCEAN
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,75210.0,340400.0,<1H OCEAN
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,31406.0,96000.0,NEAR OCEAN
-120.69,35.62,43.0,3044.0,652.0,1456.0,608.0,24567.0,140000.0,<1H OCEAN
-122.43,37.79,52.0,6186.0,1566.0,2065.0,1374.0,58543.0,500001.0,NEAR BAY
-121.27,38.12,37.0,2232.0,504.0,1455.0,471.0,25587.0,87800.0,INLAND
-119.29,36.33,19.0,792.0,232.0,641.0,222.0,7445.000000000001,112500.0,INLAND
-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,116471.0,500001.0,<1H OCEAN
-118.38,34.22,20.0,1176.0,344.0,864.0,318.0,23750.0,177700.0,<1H OCEAN
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,14097.0,84600.0,NEAR BAY
-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,49830.0,166700.0,NEAR BAY
-122.56,38.01,21.0,2144.0,400.0,840.0,398.0,46000.0,239500.0,NEAR BAY
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,24333.0,98200.0,NEAR BAY
-121.86,37.35,35.0,2391.0,605.0,1886.0,595.0,25551.0,182100.0,<1H OCEAN
-121.91,37.3,31.0,616.0,131.0,185.0,107.0,36250.0,265000.0,<1H OCEAN
-121.58,38.81,25.0,778.0,135.0,340.0,155.0,17857.0,258300.0,INLAND
-122.34,37.57,39.0,2647.0,616.0,1254.0,555.0,42407.0,433800.0,NEAR OCEAN
-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,65764.0,349000.0,<1H OCEAN
-120.6,37.36,27.0,2521.0,484.0,1307.0,456.0,30911.0,86900.0,INLAND
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,60705.0,236700.0,<1H OCEAN
-117.13,32.77,30.0,2582.0,650.0,1098.0,603.0,28281.0,171700.0,NEAR OCEAN
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,33250.0,178200.0,<1H OCEAN
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,58966.0,261500.0,<1H OCEAN
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,30132.0,272900.0,NEAR BAY
-118.24,33.91,37.0,1607.0,377.0,1526.0,375.0,17158.0,94300.0,<1H OCEAN
-121.44,38.57,52.0,3080.0,545.0,975.0,495.0,37760.0,164500.0,INLAND
-117.86,33.67,16.0,20.0,5.0,15.0,5.0,38750.0,450000.0,<1H OCEAN
-121.44,38.54,39.0,2855.0,,1217.0,562.0,32404.0,93600.0,INLAND
-118.0,33.93,35.0,1288.0,240.0,758.0,250.0,49205.0,173900.0,<1H OCEAN
-118.35,34.15,52.0,1680.0,238.0,493.0,211.0,90420.0,500001.0,<1H OCEAN
-118.52,34.19,37.0,1892.0,347.0,1039.0,343.0,48295.0,212100.0,<1H OCEAN
-118.27,34.05,26.0,1164.0,674.0,1685.0,541.0,15727.0,225000.0,<1H OCEAN
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,19375.0,126600.0,NEAR BAY
-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,42600.0,182600.0,<1H OCEAN
-121.56,39.53,12.0,1733.0,421.0,1861.0,415.0,15771.0,65200.0,INLAND
-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,21157.0,156900.0,NEAR OCEAN
-119.97,36.57,17.0,1497.0,308.0,1425.0,247.0,20313.0,69400.0,INLAND
-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,54273.0,421000.0,<1H OCEAN
-118.32,34.08,52.0,2370.0,473.0,1053.0,434.0,41429.0,380300.0,<1H OCEAN
-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,41666.99999999999,271200.0,<1H OCEAN
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,35227.0,206100.0,<1H OCEAN
-121.97,37.36,34.0,884.0,153.0,534.0,154.0,60115.99999999999,271200.0,<1H OCEAN
-120.16,34.61,17.0,921.0,189.0,434.0,219.0,30185.0,500001.0,NEAR OCEAN
-120.84,37.43,32.0,2892.0,521.0,1580.0,484.0,37784.0,164500.0,INLAND
-121.86,36.58,20.0,6332.0,991.0,2668.0,955.0,57577.99999999999,347700.0,<1H OCEAN
-122.1,37.64,28.0,1784.0,311.0,735.0,278.0,46635.0,206700.0,NEAR BAY
-117.07,32.75,14.0,3073.0,851.0,2000.0,782.0,23824.0,144700.0,NEAR OCEAN
-122.07,37.89,38.0,2139.0,343.0,809.0,340.0,55636.0,268800.0,NEAR BAY
-119.7,36.94,15.0,1449.0,277.0,649.0,265.0,24861.0,86300.0,INLAND
-117.33,34.07,32.0,2086.0,458.0,1355.0,412.0,25238.0,89200.0,INLAND
-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,26726.0,153100.0,NEAR OCEAN
-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,42520.0,436700.0,<1H OCEAN
-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,45942.99999999999,123500.0,<1H OCEAN
-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,24141.0,137500.0,<1H OCEAN
-119.05,35.34,14.0,3580.0,984.0,1933.0,912.0,26637.0,175000.0,INLAND
-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,25183.0,293300.0,INLAND
-120.9,38.2,16.0,3120.0,641.0,1319.0,526.0,20472.0,93200.0,INLAND
-118.39,34.15,29.0,917.0,181.0,379.0,183.0,34612.0,425000.0,<1H OCEAN
-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,31480.0,102300.0,INLAND
-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,38158.0,180000.0,<1H OCEAN
-117.93,33.85,36.0,2147.0,416.0,1011.0,392.0,32188.0,196900.0,<1H OCEAN
-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,22328.0,250000.0,NEAR BAY
-122.07,37.88,11.0,1077.0,318.0,590.0,264.0,35536.0,387200.0,NEAR BAY
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,50000.0,202300.0,<1H OCEAN
-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,21977.000000000004,154200.0,<1H OCEAN
-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,23000.0,146700.0,<1H OCEAN
-118.22,34.09,42.0,1706.0,488.0,1941.0,447.0,25213.0,149700.0,<1H OCEAN
-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,46923.0,192000.0,INLAND
-118.39,34.19,25.0,3794.0,989.0,2454.0,876.0,29982.000000000004,204200.0,<1H OCEAN
-121.23,37.95,36.0,811.0,168.0,514.0,152.0,26250.0,89200.0,INLAND
-122.14,37.86,20.0,6201.0,1182.0,2415.0,1141.0,45744.0,314000.0,NEAR BAY
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,31111.0,113900.0,INLAND
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,52930.0,207000.0,<1H OCEAN
-121.3,38.58,16.0,1537.0,,1125.0,375.0,26471.0,90700.0,INLAND
-117.32,34.16,9.0,711.0,139.0,316.0,152.0,40156.0,131000.0,INLAND
-117.36,34.1,29.0,2819.0,637.0,1683.0,608.0,23205.0,87600.0,INLAND
-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,33393.0,168600.0,<1H OCEAN
-120.06,36.96,44.0,1288.0,295.0,723.0,287.0,16534.0,61400.0,INLAND
-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,54563.0,325700.0,<1H OCEAN
-118.4,34.19,35.0,2180.0,599.0,1483.0,574.0,30395.0,191300.0,<1H OCEAN
-117.98,33.92,27.0,3700.0,,1793.0,552.0,53667.99999999999,219800.0,<1H OCEAN
-122.16,38.9,33.0,1221.0,236.0,488.0,199.0,37574.0,92700.0,INLAND
-115.99,33.4,15.0,1945.0,536.0,515.0,273.0,20109.0,54300.0,INLAND
-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,54322.0,391000.0,NEAR OCEAN
-122.53,37.94,18.0,878.0,255.0,384.0,247.0,47344.0,200000.0,NEAR BAY
-117.86,33.9,17.0,1452.0,188.0,630.0,194.0,69113.0,285200.0,<1H OCEAN
-117.28,34.16,26.0,2469.0,532.0,1068.0,501.0,19832.0,122100.0,INLAND
-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,32260.0,107600.0,INLAND
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,37455.0,159600.0,<1H OCEAN
-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,23068.0,132300.0,NEAR OCEAN
-122.41,37.8,52.0,812.0,252.0,629.0,247.0,25875.0,500001.0,NEAR BAY
-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,29784.0,136400.0,<1H OCEAN
-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,26023.0,221100.0,<1H OCEAN
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,49559.0,273000.0,NEAR BAY
-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,31284.0,115100.0,INLAND
-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,76709.0,319500.0,<1H OCEAN
-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,22448.0,175000.0,<1H OCEAN
-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,29097.0,152500.0,<1H OCEAN
-122.79,38.5,18.0,4839.0,918.0,2755.0,841.0,37500.0,248300.0,<1H OCEAN
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,19483.0,112500.0,INLAND
-121.88,37.68,23.0,2234.0,270.0,854.0,286.0,73330.0,337200.0,INLAND
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,23750.0,158800.0,NEAR OCEAN
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,36937.0,99300.0,INLAND
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,61419.0,327300.0,<1H OCEAN
-117.96,34.06,31.0,2017.0,462.0,1462.0,457.0,20670.0,167300.0,<1H OCEAN
-118.09,34.1,40.0,1904.0,393.0,1183.0,364.0,36696.0,210400.0,<1H OCEAN
-118.22,33.94,41.0,928.0,249.0,1108.0,236.0,34323.0,144600.0,<1H OCEAN
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,23036.0,110600.0,INLAND
-117.35,33.23,4.0,1837.0,287.0,934.0,277.0,38958.0,189800.0,NEAR OCEAN
-117.77,34.07,36.0,2922.0,652.0,2392.0,629.0,28661.0,124000.0,INLAND
-122.11,37.43,35.0,3584.0,535.0,1405.0,538.0,73023.0,451300.0,NEAR BAY
-117.1,32.68,45.0,1183.0,289.0,900.0,266.0,24943.0,99600.0,NEAR OCEAN
-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,77112.0,386700.0,<1H OCEAN
-118.28,34.09,52.0,2273.0,663.0,1480.0,597.0,23333.0,196500.0,<1H OCEAN
-118.19,33.96,28.0,3507.0,969.0,3740.0,970.0,20162.0,142000.0,<1H OCEAN
-117.13,32.74,46.0,3355.0,768.0,1457.0,708.0,26604.0,170100.0,NEAR OCEAN
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,32794.0,148600.0,NEAR OCEAN
-117.36,33.98,46.0,1680.0,453.0,1570.0,435.0,20436.0,82300.0,INLAND
-122.39,40.57,38.0,855.0,172.0,468.0,150.0,14091.0,84400.0,INLAND
-118.92,34.41,22.0,2702.0,655.0,2664.0,571.0,30893.0,173400.0,<1H OCEAN
-117.99,33.98,18.0,8399.0,1144.0,3727.0,1107.0,69695.0,360400.0,<1H OCEAN
-118.74,34.05,19.0,3487.0,686.0,2782.0,584.0,79184.0,500001.0,NEAR OCEAN
-117.09,33.12,11.0,567.0,184.0,620.0,163.0,25284.0,122500.0,<1H OCEAN
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,47159.00000000001,365900.0,INLAND
-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,54188.0,402200.0,<1H OCEAN
-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,52713.0,216500.0,INLAND
-121.84,37.29,24.0,3403.0,656.0,2829.0,612.0,47750.0,191900.0,<1H OCEAN
-121.83,37.34,21.0,6404.0,1232.0,6047.0,1235.0,42098.00000000001,193400.0,<1H OCEAN
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,41000.0,158300.0,INLAND
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,100914.0,500001.0,NEAR BAY
-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,24643.0,244400.0,NEAR OCEAN
-118.39,34.08,28.0,833.0,230.0,349.0,210.0,30670.0,375000.0,<1H OCEAN
-118.19,33.99,36.0,1273.0,379.0,1398.0,353.0,24516.0,147800.0,<1H OCEAN
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,14007.0,225000.0,INLAND
-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,30789.0,114200.0,INLAND
-122.62,38.94,14.0,1731.0,400.0,638.0,282.0,23179.0,57500.0,INLAND
-120.98,37.57,27.0,925.0,176.0,449.0,168.0,26406.0,129700.0,INLAND
-121.33,38.01,27.0,1612.0,234.0,630.0,255.0,53179.99999999999,155100.0,INLAND
-117.11,32.7,37.0,2045.0,502.0,1920.0,472.0,18125.0,83300.0,NEAR OCEAN
-118.21,33.79,44.0,121.0,29.0,153.0,30.0,21964.0,150000.0,NEAR OCEAN
-121.77,38.68,43.0,2559.0,598.0,1820.0,591.0,21927.0,107900.0,INLAND
-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,62223.0,500001.0,<1H OCEAN
-117.92,33.83,36.0,1072.0,193.0,639.0,196.0,50275.0,179300.0,<1H OCEAN
